ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
10.72190523,221.620058,9814.499223,6.657053081,375.8136636,308.5459868,12.96143251,82.18132985,3.282061393,0
10.50966863,213.8768725,14753.53169,6.624220206,367.4684273,412.8456828,16.59093153,67.74551459,3.505078834,0
5.171434094,207.2805308,40094.7263,7.287925242,300.2542577,373.3373503,12.7237245,52.2377358,2.949431503,0
6.9641983,193.7532798,28087.03961,10.1846046,307.6945221,304.7303783,15.88964959,78.07673798,2.395683182,0
6.548796521,205.168161,13676.14061,3.777648007,357.9075987,274.8299972,15.62751448,51.85036617,4.197305125,0
6.555439264,195.1579765,24457.00094,2.750837309,359.370426,352.29829,10.85526322,20.00134141,3.79204017,0
9.042582866,221.3201844,17506.73341,5.325852715,366.6684085,271.3960354,13.00844311,87.89616571,4.34844014,0
5.970578908,202.7455203,23510.06628,7.872037771,311.1881847,431.2435757,18.63214156,73.16633787,5.013281168,0
6.273805782,191.8503964,20762.781,5.11275051,349.9495296,538.4013159,12.38359721,52.09768738,4.510405324,0
6.604007989,212.9784674,17591.79908,6.608205099,325.3538597,321.0671296,14.35290461,33.40304793,4.458966913,0
7.14394199,153.2363644,12600.84487,8.444687185,329.4044567,260.6058213,11.26688617,81.7184127,3.792840307,0
8.11644657,208.6891531,29039.76106,7.513870224,346.4237871,474.6015802,9.612293184,67.38115657,2.934697437,0
7.66518778,209.9972465,23596.25384,5.543901316,343.4942197,450.7666318,7.750606555,63.55182239,2.707129162,0
5.555352973,154.3006837,19797.36942,9.644996548,313.4702967,363.7941968,18.46869035,75.14036171,4.536145914,0
7.543931305,192.2345408,21464.25481,7.241343465,336.1510498,243.3004514,18.18887253,70.58850738,3.703191306,1
7.573754642,218.5735482,7181.514306,7.565406845,296.4305395,311.6917129,14.66570381,51.26182669,3.56139783,1
7.340170884,210.1188126,10722.36582,8.86729383,309.6615775,357.2903131,12.38922918,73.51332057,3.919139533,1
10.01518906,210.126717,11910.24103,7.198432415,363.5618201,447.9336232,10.2130582,92.64389187,3.846547549,1
6.361063848,188.7435625,26409.23577,6.034236064,329.2316453,360.670405,15.14906826,78.49941803,2.72365054,1
7.846463341,233.9765794,9065.363107,6.844526213,249.7513728,430.4531862,16.53621617,67.48409012,3.885623898,1
4.141003474,155.6757769,34778.47484,2.577555273,365.0809633,372.0894899,14.16660236,48.25430719,2.000757032,1
6.334162776,197.4823264,23385.32821,6.121463538,303.5503239,392.4258577,18.8222159,62.22287461,4.038829793,1
9.616095703,221.7598179,20520.57782,9.089531144,301.4167708,433.139137,13.80837511,65.7628475,2.946643668,1
7.789232154,186.5952548,36098.38012,8.117747762,378.4305007,490.9088932,14.96277971,65.44456252,2.475284464,1
8.892998479,224.078183,12198.87039,8.982036449,274.6894585,513.5299802,9.693048967,59.57721177,3.619132805,1
8.03871146,195.8365726,22329.17736,9.31597685,364.0124271,381.7940359,9.184400747,49.54012015,3.957011709,1
8.1414299,211.7942673,20258.14972,9.450413982,321.3855744,388.2699116,15.40338969,54.49073318,4.350921901,1
8.165714933,203.4193307,22841.45489,5.574341667,337.2523247,428.7507595,18.36143559,60.39354848,3.92011648,1
4.931958445,164.6667686,35290.84701,7.4114835,383.7826259,409.9983634,14.98003369,69.24922883,5.045982883,1
8.977821883,198.996287,17843.52452,7.56951815,352.6858428,571.5577781,19.62192339,64.17723224,3.199999614,1
7.372611796,220.3871636,11072.24018,9.426339354,274.2068037,614.5183069,14.82644147,67.30542126,3.182521119,1
9.107330383,202.5147114,17893.63508,5.57590637,334.7173347,430.0790066,12.93732874,46.93525183,4.492139949,1
4.168248461,164.3512893,30123.69764,8.593819232,385.4646948,521.8249671,13.8434938,71.04673525,2.804525051,1
7.806909023,216.4731687,26262.41277,6.217597085,256.1174333,563.9860746,13.89563062,83.14699902,5.127910988,1
6.704635426,230.7669398,7114.556582,5.943694579,223.2358161,397.0998054,12.82650937,74.38519942,3.42217862,1
3.623165848,156.8989167,37940.75998,5.023142591,388.7522531,466.164122,17.1960121,63.56487022,5.370205549,1
7.966856824,186.353361,17212.63266,7.832473708,393.7670457,634.7440564,13.91386963,86.12181104,5.115430914,1
4.595607756,204.8596598,15992.5387,6.37134453,258.3210221,547.45187,11.42091036,70.44900254,3.978919807,1
7.424654354,204.6690467,24983.72263,5.07116445,324.7012926,469.3915355,16.64247971,64.84674857,4.058942266,1
3.994497606,179.454192,25964.74778,6.464792741,331.1456211,473.8673174,13.91682032,35.18186488,3.379147351,1
8.907987118,202.4612113,36943.05806,5.431878696,330.8271328,678.8255518,18.75990224,79.37062125,4.641258532,1
5.898726325,198.3100198,11278.31101,9.124900322,326.2542815,365.1423323,13.042948,74.31161876,4.899815187,1
9.514626622,215.725527,20557.48446,7.54785947,321.7762131,405.8206224,9.640241052,57.86542318,2.64503637,1
8.842463656,229.9644224,9016.527898,10.50880989,278.428265,559.751816,15.79097733,77.16661878,4.576728706,1
7.721078494,208.4385926,16194.4118,7.685369735,286.4035215,405.7671341,11.75734824,56.884528,3.22395109,1
9.089421098,208.91472,19987.51464,6.895013645,321.0804652,456.5016407,12.51464126,89.21307429,4.430116016,1
1.757037115,147.5818314,32995.82983,7.728177044,376.012933,345.6100673,10.82869634,65.00583981,2.96755413,1
7.725192099,213.9513281,17632.86235,5.340318649,255.8972015,457.4079631,17.03246611,58.58745936,4.163325537,1
6.729191489,178.4936319,34506.18404,5.632940371,358.5059597,281.4547416,14.80519846,64.12915495,5.112254251,1
5.085429353,173.5659711,28129.21682,6.033247172,351.271267,428.9869888,17.79595745,62.46613537,3.96173067,1
9.545270521,212.0463911,20975.80097,6.203868785,316.5673193,517.284582,20.05151858,52.90112726,4.983903465,1
4.139606997,182.5339784,23115.98243,8.48046796,330.1278686,418.8365897,12.33228811,79.7847804,3.693510936,1
6.246264054,163.2180384,22416.90069,6.02967048,429.0223118,426.1044661,23.56964491,19.17517454,5.044454778,1
7.376449105,168.7500072,25112.57908,4.184943038,409.9800659,422.031174,15.90098505,63.33489467,5.767354666,1
7.802426084,232.67028,22748.17778,7.626922907,219.2091835,359.9273268,15.49560337,42.00208201,4.363529881,1
8.596767212,202.3431875,20983.82994,7.248624986,373.6533277,304.0057721,15.0086742,76.87966926,3.238692933,1
6.436444496,192.9956648,30026.94176,7.640874322,314.922739,489.3733641,12.89704926,75.83913181,3.415851385,1
7.333477726,233.7213551,8450.379906,8.181988065,224.212503,324.5139258,15.31397775,81.84206216,4.772662701,1
6.144759038,210.9797475,24547.14893,9.203614112,271.0971043,423.6177895,17.18796335,79.63424204,3.082080496,1
4.725997721,175.9914868,38083.08749,5.923395847,324.8707242,454.2941817,12.63608646,95.3308787,3.644606541,1
5.393345914,172.5502615,29547.16564,5.789668676,372.6219432,337.2065685,17.53070356,67.27387448,4.633854752,1
5.624819996,215.8228726,7162.958434,9.256097772,274.2923054,317.6243754,10.68067274,72.48745023,4.355489162,1
5.768868031,184.3950028,15819.75671,8.392833532,356.5526971,393.0079985,10.43033979,100.2316678,3.092626379,1
7.048351355,195.8746342,29212.48379,7.556750344,344.2859445,374.7469236,15.48527563,54.13265784,2.775635434,1
5.251353815,167.924336,24217.8146,4.023081339,377.1434889,431.4982672,10.42915946,70.5933871,4.072252323,1
7.688785916,209.1856253,17689.06122,9.817335635,294.3477322,477.7482745,13.91876862,71.68153964,3.918673156,1
3.681076271,144.2652699,40623.2794,6.095282919,405.369654,444.8704445,13.65110537,92.2991007,3.893070403,1
4.897691707,169.2357683,15235.38154,8.318607337,385.9573448,490.1777409,16.21914102,81.94780623,3.894464333,1
5.842754601,202.0447753,20618.02726,6.643918028,290.7959545,395.2711512,18.18983851,77.93110395,4.490392564,1
6.145817059,193.4101406,25609.11003,5.640672345,322.6744621,444.4946002,12.72192188,92.75885234,4.41481891,1
5.038316783,170.3604625,27148.74008,7.403750049,346.1362192,530.8674287,13.27027883,65.33163286,3.913695776,1
9.961247709,220.038186,8181.170636,8.428753588,337.48361,409.7975934,14.7925852,60.99184258,3.246583097,1
7.417502637,198.705653,28316.49498,4.790681389,289.3313578,459.0373982,18.41518046,87.99622277,3.391240667,1
3.888212093,160.3259716,38212.89832,9.15222467,390.2766084,357.1446807,16.45099005,21.35527518,4.441979836,1
5.099932005,189.6659365,21840.03695,4.368152032,322.8391338,293.6939129,14.73229122,49.98567905,5.159301249,1
3.633162829,179.3505767,31941.82235,5.246381747,292.4405364,370.3508592,8.95640146,77.36098527,3.349571655,1
8.860450854,193.7431052,19187.07743,6.183109518,392.7310157,645.2044369,9.901327632,81.33933981,4.677713327,1
10.13793229,242.005716,14900.05986,8.677789359,252.9708264,442.3640934,14.97119882,62.36582435,3.872018159,1
9.90081484,199.0837518,30185.2632,8.146643168,380.1130295,492.3962132,20.38671963,73.38148842,2.39500211,1
10.2684305,218.2166825,17104.42446,7.512608141,334.1780747,363.3134429,15.67156353,84.68266023,4.304689262,1
0.22749905,152.5301112,25858.50503,3.462492048,283.6937822,361.3527967,13.2019432,62.32271111,3.545741438,1
6.017260924,206.0143998,19567.49544,7.582123856,307.7044736,417.1416672,14.22175704,53.31997717,4.427712282,1
7.110845138,213.8863369,31578.44708,6.048437038,245.954253,504.170535,16.38314048,91.68102605,5.712792127,1
6.350290472,190.3837378,24109.8067,5.537830157,348.187957,411.2737243,13.98356664,67.81709624,4.265233067,1
8.12934172,211.1233123,17183.81591,6.779005477,326.3979533,524.3747752,13.91093319,55.79535664,4.822043564,1
10.25281623,218.2797001,14212.05001,8.657341897,349.5295679,369.9204408,19.44259882,82.85827184,4.559836219,1
5.462355935,187.7095327,12133.33435,8.439641071,368.746413,412.8043959,8.129792646,74.60371287,4.486180492,1
9.239440361,212.5690763,24807.95977,7.172920417,324.1289153,521.7981361,16.58112044,66.88527013,3.471971127,1
7.071314192,213.619625,18289.74117,7.602251874,290.0572188,578.7325877,8.713963616,58.41345969,4.29372656,1
7.115895266,193.7067445,33646.50962,4.924388997,319.0569513,480.7631603,14.8415799,54.43749402,3.736020547,1
8.238996597,199.5945387,21008.97731,9.288019857,350.835986,310.2342816,18.74323079,54.41696499,3.089923749,1
6.446252032,204.2535631,14203.08594,7.648612893,322.4449255,397.6229893,16.62562738,93.87962862,4.976957858,1
6.161779499,202.7569725,18355.37822,11.52359751,324.0480348,343.3942213,14.68592683,47.8031937,4.003547029,1
6.772156538,196.9000984,25533.27237,9.575052873,335.5396213,525.3439563,17.70572731,68.37981452,3.827255961,1
7.06184552,211.0916871,19002.04531,8.866359287,299.9380711,341.1397431,16.89575368,67.57710868,3.958248504,1
4.638250259,182.4196209,41284.25088,6.197715942,307.4584542,437.1028279,7.760852569,59.06069938,4.124537825,1
7.678966889,205.4799184,7689.861073,7.181868528,343.8498524,402.6640547,7.918150338,76.37830906,3.718981559,1
8.137713063,178.7166329,25864.67319,9.101885137,417.7198541,482.8426465,12.27318065,95.90528791,2.743866752,1
7.481397772,186.0747655,15555.1605,4.64925393,377.3443719,420.6354985,11.68712384,66.29164984,4.03997629,1
8.082148076,185.9324194,31715.84666,7.605420788,381.7618836,522.8162176,12.83064631,86.97972392,3.373484514,1
8.718680073,210.6273585,12850.6913,5.947212908,323.3205581,417.2440939,16.12752714,64.56404411,4.290393224,1
7.702183099,192.1375306,25221.21011,9.154580507,364.191227,486.0416361,14.37633691,90.52753632,4.382159162,1
6.750761186,207.2545054,12375.27092,7.691012379,293.7830399,473.2199795,6.00039093,30.90081515,2.777726265,1
9.433634425,219.7060481,18278.42714,7.308500572,316.9730031,425.9383788,12.78526531,80.75786638,4.649365028,1
6.323942073,185.9924106,19509.30129,5.892962669,347.2368266,449.7326178,13.26328179,60.47403118,3.575010576,1
5.403883692,199.0166741,15517.11959,6.285433846,309.3921569,479.0112563,11.85907432,74.01204311,3.189942299,1
5.699873488,159.4356011,29405.03282,5.249974384,415.8713901,538.0162043,8.008011415,55.87024536,2.416402098,1
7.694264582,184.8363006,37436.53171,5.701063334,348.8599308,422.8271634,8.857705531,64.97557392,5.707192759,1
8.581428694,186.6016211,25705.10435,3.924182928,366.1318999,274.3549466,9.999397816,66.69397284,3.388448222,1
9.888941401,220.638823,12711.32467,7.986456362,326.0765603,531.3234414,14.92917215,59.60280779,3.75016351,1
3.426450368,154.7117245,23262.12646,4.965722328,373.7284626,453.2508609,14.6893506,56.49007685,5.97805394,1
8.370440489,231.4425533,19342.39238,12.27937418,244.8740882,542.3248489,15.02708758,67.50300435,3.21063541,1
7.597889044,204.852187,13086.34267,9.093843421,332.8455445,537.6224905,8.589895535,76.30637565,4.26852452,1
8.390500572,215.295518,22134.89204,6.553957722,282.859453,332.6643211,12.841611,46.36821941,4.150359337,1
7.58194468,193.2864626,12531.77225,9.82149852,381.930744,373.453029,16.10916917,92.60908364,4.833345774,1
9.850054687,208.740232,16346.92156,8.350110052,337.2097419,479.8701142,10.10514594,50.88600603,4.521836127,1
5.225683807,185.050444,36594.69132,6.617097554,325.8472985,364.80422,7.817811637,89.05258819,3.695746982,1
9.663653196,233.487268,9827.359201,10.14993691,293.0746575,441.6717987,10.43961937,62.45537307,4.741944305,1
4.016091369,158.7629592,46172.14753,4.088762947,361.7840302,358.6123458,16.00671093,85.3380533,5.010163393,1
7.935607325,207.0168521,15014.127,8.604504846,312.3436071,321.1759901,21.22812724,63.77183269,3.619650737,1
8.92814208,197.6485302,20294.38863,8.968576039,370.6399368,451.6531506,21.49786644,73.01113197,4.111101546,1
6.920342899,207.8213631,15343.2497,10.03114637,286.4138616,521.2916359,9.77189594,78.29502214,3.266213475,1
10.53809844,200.1398287,25678.11588,7.365015093,409.4467298,422.5308747,17.07312308,72.73063948,3.823092676,1
5.729302912,162.8575851,21808.35052,5.654856361,415.2870722,313.0808586,13.99084222,76.74467672,3.556394812,1
5.335688809,178.6401187,34841.77442,9.772521848,343.2583593,369.0364331,14.83425698,65.32653149,3.921976381,1
8.112083209,177.1740208,44285.94668,5.477161308,402.4993928,336.6259642,12.30010681,61.56947695,3.261591731,1
6.769834881,177.173258,33888.27561,2.86607303,369.5329965,302.6683907,17.26807363,64.86860788,3.655789569,1
6.848329601,195.4514824,24928.19784,6.241348598,319.2647222,355.5732188,18.93733758,75.3927951,3.732202018,1
12.42175331,231.1598241,18154.46855,6.977018583,344.4477373,396.8004274,13.21722269,80.95645792,3.30829418,1
7.282745571,205.0887889,23131.7939,7.398378636,304.9264751,345.5541053,18.52179155,61.48610514,4.599572634,1
3.364134976,155.8643817,34391.63247,8.366722755,392.5825823,577.4800694,18.7786961,52.64059396,4.930189986,1
8.589202344,233.7279746,10482.35989,6.95330778,268.9713553,377.2448624,8.986363424,41.9304389,4.041445671,1
8.473649323,182.9971987,44235.62953,6.144665655,380.7858493,373.4310098,14.25535626,56.73518664,3.487816307,1
7.591346094,199.2553218,16308.0352,7.924616265,318.6104785,286.0593103,20.11882693,48.27120968,4.515150114,1
8.137767883,203.8618673,18590.46591,6.844017626,305.8325797,610.8665046,19.23296141,30.7084213,5.003825786,1
5.35256598,150.4952143,28693.05778,5.464057648,445.9383912,396.7299064,16.14451044,78.37484518,4.779187009,1
7.998090254,241.0002765,7252.324665,9.842346073,229.5755609,350.1949915,14.99056698,39.84237909,2.626546784,1
11.89807803,228.1326732,11168.26222,9.899636695,346.6497504,505.1372154,15.48686237,63.52946012,3.024968487,1
7.442536475,180.8590906,26185.35839,8.577249577,405.3200157,513.1161453,14.76833656,57.7575536,2.191138422,1
5.140800528,209.3585612,18306.74591,4.415975931,230.5558558,417.9562523,2.2,86.73722286,4.192257449,1
8.172411303,242.4134292,16726.49879,6.400151956,211.8515923,481.0167056,10.40725749,69.90949068,4.626701023,1
6.947915534,219.5943849,8888.879565,10.414781,281.1270887,495.4086366,14.21379885,61.15029929,3.685079273,1
9.622105987,182.9097278,15764.98128,5.657004243,422.4456808,437.2911956,17.69971822,45.90678242,3.975571849,1
5.361211666,171.315543,28186.92789,4.184890692,366.8149789,331.7393666,15.12267225,33.1196126,1.81252894,1
4.909518983,186.1907032,22465.91105,9.318247597,344.8270318,487.7290362,12.15945691,89.83020929,3.785506644,1
6.376408434,182.1210382,19368.97143,5.351533189,362.3521434,396.0268488,7.59251575,66.22567378,5.404045773,1
3.94012546,163.1716531,27740.5071,4.138540037,371.9671798,595.7097399,17.75170539,63.61240285,3.478004808,1
6.916825973,210.8604386,22355.14649,6.011610979,252.2313296,350.3868191,12.89221011,77.07978001,4.598622246,1
9.146557556,226.0934249,9184.315685,9.241762922,319.0258086,467.9359299,14.11047624,80.57114619,3.210881939,1
10.26841472,225.0742181,19162.62215,6.722842909,300.7637719,516.9608071,13.55379641,64.01294427,5.199864588,1
8.787667941,232.4626372,7738.86155,9.306448972,268.8442161,522.7634184,12.05141657,26.0566301,3.489945595,1
7.36876853,213.1970192,15089.7506,8.292444792,294.344858,519.7603582,10.54509177,94.8377427,3.813881276,1
9.352719753,207.4651604,15042.86859,6.504916049,346.5165347,494.2154816,10.98668253,47.30255835,3.398264165,1
9.393148442,215.0513646,15505.03384,10.08953715,331.3387387,317.3081751,10.77863263,54.42696837,4.665681059,1
7.296572875,197.6469506,26908.99062,9.288199605,323.4490542,387.2164202,6.039669028,82.53617278,4.679168643,1
8.900864697,211.3068119,17337.986,8.863272376,348.4378199,306.8895039,18.26795085,68.33316991,4.51875067,1
8.107244313,228.1718587,12167.64508,6.185947771,246.9426113,343.5721128,14.61342264,101.3515254,4.688271256,1
7.804368874,216.6738691,15881.39105,6.060143582,281.3559754,487.4530933,15.14754698,62.8606268,4.075556975,1
4.666148131,171.2887001,53298.29957,4.894373617,314.6138512,476.7408899,14.21062445,56.91025406,4.556863752,1
10.90507641,207.0048366,24644.59825,8.186478946,369.6838669,460.8742753,17.55687962,80.74984922,3.720264379,1
4.739548767,162.2468857,31135.87132,2.862535374,372.8150748,376.5864099,15.13047649,65.09129142,2.942348225,1
9.869231935,223.7726613,25240.93356,7.716922923,281.1184903,294.4757701,14.20266406,84.01358459,4.736849577,1
8.585352358,182.5822278,25299.98214,10.04838322,424.6889941,430.732268,19.48294518,76.63479825,4.32920405,1
5.827541212,191.0049304,24454.88307,4.823831505,316.0255129,408.2720143,18.36185806,48.65810862,3.179128741,1
0.989912213,133.2169416,23138.82812,9.293288644,444.3757307,425.9488242,10.43007634,43.57846551,5.160603788,1
11.49128358,235.2405873,18053.93265,7.605518818,305.4074702,438.1709491,8.286550373,80.54035147,3.900508521,1
9.485832873,218.7382355,20563.46094,8.534458442,315.8313963,401.7053278,15.6211387,64.8260282,3.221129819,1
6.435722717,214.7246693,17079.58714,9.997623567,273.4631394,474.7919061,12.92586966,71.42858985,4.925339107,1
6.365497241,205.0565358,8746.263174,11.30283119,325.3285434,370.9205623,16.35285801,74.31259212,5.125416576,1
12.29002305,202.4751623,29574.69654,5.531684613,409.2862103,408.9826993,13.79765641,59.52166408,5.266367539,1
5.452214926,199.2284675,22468.77927,7.689190529,298.3184183,602.6490304,14.02050742,95.30623862,5.19053381,1
7.615053459,215.9665791,22793.03935,7.457514884,283.7558239,519.0644909,11.38320988,76.53880284,5.076362464,1
5.433466239,177.8283023,25076.46903,4.58413391,347.0973537,574.270542,16.06643903,58.41669861,2.871196031,1
7.374775414,217.6986438,15390.92428,10.038245,289.6360812,281.5047454,16.29371561,93.78437986,3.592264728,1
8.743411108,175.7085533,18517.32666,6.229321818,346.2250616,463.6460746,13.63691003,50.59076525,2.951395753,0
5.226941884,177.3196034,47017.03741,6.294517393,336.2929185,449.1876862,18.46309476,62.07590199,2.259550289,0
4.594209164,185.6328581,34708.21092,6.761683214,354.7852174,447.0490468,13.98383301,74.57691444,4.917909887,0
6.784133024,212.4423382,26589.21834,7.403641894,336.0889794,314.6978636,10.86177527,89.57703603,5.035822844,0
6.400256164,172.2990001,25056.52747,4.935997766,340.3929304,580.4324856,11.0756218,58.36599451,4.561493819,0
6.839415898,166.8669704,40852.53212,7.238828645,335.415729,436.8425331,11.37873797,73.46513313,2.854526552,0
6.901863449,164.7234862,32213.07316,5.163931373,341.537089,381.2014973,10.36262263,65.69487776,4.047907292,0
6.757352492,191.5548152,41279.82416,8.18625838,349.6648067,470.6044534,17.24730722,76.76779656,5.260301115,0
7.888843574,228.4883938,20790.16404,8.388944214,314.8432913,416.0754693,17.63036246,56.42021031,3.630523985,0
5.527633483,218.5189231,11562.92242,6.436288161,311.1027614,422.1265872,12.64013548,44.32864139,4.59113705,0
6.492403122,234.914512,20438.73323,8.620697295,302.1313059,387.6307522,14.11682361,65.63675858,4.383394692,0
6.684699737,193.8409311,32550.40902,9.87657405,344.5354072,335.3844731,8.818756567,66.65935223,4.030659831,0
4.711153412,196.3346728,25234.621,7.8431436,352.6239117,327.3319444,10.28767317,73.44593376,5.034682957,0
6.223677775,238.0842107,27380.75896,9.3367738,320.93004,443.1356791,14.02776594,80.77427549,3.919575057,0
4.758648347,203.5378325,28215.76939,7.667128479,324.0843341,323.8583323,18.06495658,85.9166662,4.405508764,0
7.440825031,183.3627126,15830.64294,4.610244692,335.6264426,360.2546602,9.700906283,80.53706529,2.496342612,0
8.054885744,200.943484,16027.6053,7.309821639,334.4420643,392.2357612,14.94908037,71.20203815,3.514097775,0
7.061830972,215.946322,16586.02573,9.138390839,321.4733596,353.1397251,12.95044416,64.02559032,4.299018587,0
8.496997535,214.7378307,15858.93494,7.09269132,302.4917681,515.3761555,15.43383428,92.69393564,5.00587853,0
7.611609817,222.2522695,24150.7894,8.561123755,287.9481232,491.4688547,18.27375696,68.39541321,2.87326121,0
4.691438315,200.8894064,18185.09017,8.571649638,364.7467863,515.7447042,12.40443875,85.02622691,2.730792274,0
8.064170137,209.8393334,9620.386805,8.591510126,355.4437211,506.159999,18.72131157,106.243066,3.246077223,0
4.292966858,212.8086454,28891.85785,8.630313014,333.4825401,481.5017467,15.77992197,39.77551322,2.804923583,0
7.865756954,184.9129171,11206.922,7.321343443,373.9338866,504.5803655,11.09284167,88.04898896,3.738618343,0
9.085637102,238.221968,17241.63207,9.820230919,325.104847,337.0433147,19.19574006,98.49081929,2.544020276,0
6.592442508,242.4804727,11807.70746,7.303183678,312.814395,366.8173951,14.0272968,70.92987947,3.060827354,0
7.032818726,168.8223953,24837.61552,5.390593423,336.3394475,352.5213484,21.11924925,58.87676573,3.633373289,0
8.990317234,195.8090284,18302.00439,7.50830529,348.7146126,438.0655335,15.25439184,75.90786933,4.494544339,0
8.561218924,205.3668311,11878.19683,8.159299081,338.3986629,369.9352168,18.89313661,68.08986547,2.813888599,0
6.739157692,156.4827594,20609.77972,6.543089824,363.1796235,474.9036695,11.65345775,70.36704882,5.214484016,0
7.351530749,209.4268373,19095.98334,6.59137114,313.8746839,526.7178937,17.95484851,40.140152,4.23825298,0
6.492627157,213.0653848,36019.57383,9.041146085,335.2919259,358.1559597,11.13531183,70.82910987,3.378778493,0
6.753128353,191.9829945,17437.22986,3.920973662,296.196618,437.101465,9.689143568,92.21961523,5.102516757,0
5.039373609,142.860598,27547.5086,7.27154271,385.4899825,385.8352276,16.82377293,52.29711325,4.957419783,0
8.296344056,198.1970512,11975.67987,8.262903987,369.5907405,333.5462407,18.02609815,44.06162518,5.400810789,0
5.455599352,152.3867347,39512.01201,5.783579819,371.7904423,538.9393353,14.40165409,41.10986937,4.476348715,0
7.918183321,224.1520045,25974.37092,9.008726094,302.3936053,326.3742171,22.18784921,72.72786842,4.764193594,0
5.01804587,194.6681671,19963.2453,6.155483653,353.8245809,366.2923355,10.4074788,85.68527247,5.035153707,0
6.495435285,252.0109026,27674.90581,8.479302,296.6534501,435.3774176,9.854011285,80.56107733,3.39047054,0
7.194876253,203.0502439,16283.7213,7.076633582,344.5241793,448.9941807,19.77536713,53.27015158,4.456104061,0
8.783167624,218.0328398,19106.65307,7.390474096,334.0538855,422.9796249,16.35452024,47.10098207,4.274136884,0
5.457609666,184.7506979,17248.228,6.550031094,330.7195488,440.2050673,11.04440513,62.01482209,3.403269587,0
8.159666704,215.6482163,16930.14329,8.769621767,319.2532011,477.9746,14.19254435,60.3737223,2.957194849,0
7.685396843,230.3357076,8548.092251,7.991366183,331.5125334,432.4106048,14.2339516,74.06865816,4.179187128,0
7.762020745,173.636742,21201.99155,5.018671102,330.3909763,471.0174537,11.14770411,87.4815046,3.256301329,0
7.207931097,204.0103465,19827.71387,5.557863756,311.5682272,407.316681,12.99459554,31.39045029,4.705561884,0
6.9870415,169.7271158,12689.00002,5.017698088,366.0189196,294.6878337,17.31468113,48.88219843,4.475161103,0
4.692196563,221.5477734,38273.96619,9.363249825,307.7139958,348.4160818,12.61825178,60.00314768,4.009006062,0
9.776146606,219.7257126,6390.007079,8.513654609,309.8387324,506.908436,12.42876341,71.62549657,3.183435323,0
4.059431468,200.3830795,20877.10469,8.342129767,347.0355434,430.8276653,11.08483406,72.05653928,4.330321564,0
8.389945659,213.6656848,17816.7049,8.348814761,315.8102287,544.8102407,19.30124821,70.82951341,3.569717312,0
10.69553249,220.4510783,6728.88816,6.521422285,295.9760944,329.2837099,14.7748006,58.73593289,4.154845328,0
6.791696907,175.8943459,16093.34327,7.101223816,349.4921773,446.0077515,12.55698319,55.25391163,2.817391374,0
9.953952112,232.9490019,8041.281881,9.979849622,341.6532038,492.0025679,18.34359021,82.44900208,4.052905069,0
8.894654134,218.9864062,11817.99112,7.064672495,328.724289,392.9780879,15.54796357,57.32811606,3.837256627,0
4.489783796,188.2519391,17277.54834,8.486030243,374.2269262,442.9344507,11.22657799,65.18275873,3.776225631,0
8.020869103,175.8736762,18261.65259,7.48727812,352.983112,478.1288425,4.966861619,72.30521867,3.442121236,0
5.090035332,174.2663575,15284.72187,6.741909445,376.6636079,473.1804942,17.10756313,48.5462575,4.83886228,0
6.466874709,214.3372704,30439.36285,7.054937966,304.5732451,341.4694596,12.18082601,70.5950767,3.408168792,0
6.702496216,208.5537845,25524.17423,7.029491111,302.7449602,299.0312648,10.61458159,53.87973715,4.267952934,0
5.766204134,179.5726525,21491.25614,6.198937219,363.8157757,398.3448308,12.82812074,90.0067655,4.47201817,0
6.571099217,207.741025,25000.99558,6.280195162,313.8469725,548.1523402,12.87480498,75.4167102,4.555949236,0
8.509220049,200.3043481,17038.17206,6.392545064,307.3989595,507.98137,11.79899055,63.82756869,2.519891581,0
5.953981878,186.4570837,25389.21462,8.439680712,347.7131572,291.0696149,14.63892652,68.90775427,4.071916487,0
5.403196492,185.6435227,21226.54455,8.257587185,388.4789622,592.6372458,10.02403918,63.39749985,3.871463111,0
5.596929951,162.7246723,22686.17271,7.45655651,387.4424168,572.925528,19.17473871,54.96631665,3.506764606,0
10.63290961,198.3780118,11648.80737,7.135496644,322.6232487,384.4924362,16.7221946,71.77601755,3.722454851,0
4.916819229,162.4567843,30266.2857,4.024455657,360.5904451,498.3960697,11.58014075,47.86434724,3.836703239,0
7.183095932,200.368159,26789.45456,7.982096708,358.3318489,388.2130845,11.17654813,71.5368343,3.806539439,0
5.923441415,167.6586022,15046.10289,6.296103203,350.3819811,550.6940083,15.77046418,53.32181233,4.10736363,0
7.377036504,175.0082757,13994.89598,6.144844982,371.0105238,527.3817549,11.91573964,78.17917084,4.531658688,0
7.833495881,220.9574326,35183.54065,9.370848444,316.2744033,404.2851997,15.33300458,57.03352177,5.580829963,0
4.745764371,186.3031371,41122.75773,8.840473501,370.167851,343.9156972,14.78431358,48.45137454,3.699146259,0
9.055825785,196.4758989,20464.31187,5.838594348,298.8035603,525.5312029,12.81363426,84.2792184,5.45691283,0
5.492155983,176.2714037,37096.55771,8.072933638,366.6447662,527.0721973,7.609797727,59.39678681,3.294129366,0
4.487517479,199.0514027,37167.26567,9.751560797,338.0494275,548.1045805,8.123470112,75.66878452,2.765722248,0
