ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.774645243,194.7338584,13829.93907,5.603120374,333.7757766,321.905681,18.87093884,66.39629295,3.911816766,0
4.059431468,200.3830795,25770.00672,8.342129767,333.7757766,414.157826,11.08483406,66.39629295,4.330321564,0
7.269652253,155.1575203,31161.36839,3.181183291,244.7951979,506.0101352,17.38551498,73.11505279,3.789236757,1
6.702496216,208.5537845,29057.22762,7.029491111,302.7449602,361.9477582,10.61458159,53.87973715,4.267952934,0
6.081615358,209.0596796,10120.11268,9.406773534,333.7757766,410.5090897,7.996294863,101.1586753,4.010036799,0
6.772156538,196.9000984,13790.2962,9.575052873,333.7757766,347.5883747,17.70572731,68.37981452,3.827255961,1
8.053043682,211.7832353,37086.54605,8.267536832,251.4434997,512.8990364,19.16662023,73.24898433,3.301574895,1
8.370364965,155.5535654,27193.31738,5.791452509,333.7757766,356.5198655,7.832108146,69.41966467,2.746649834,1
5.477912295,211.3988439,27361.65907,5.810456913,340.6238055,358.04413,16.62938444,66.39629295,3.774256121,1
5.913374864,148.6079443,14467.78593,6.15909513,333.7757766,427.0409817,14.42340359,56.46038632,2.499831969,0
7.678966889,205.4799184,7472.50648,7.181868528,333.7757766,395.2357843,7.918150338,76.37830906,3.718981559,1
7.138374317,184.7452288,22575.18858,6.907714498,333.7757766,504.8656928,18.50376189,66.13698819,4.144872251,0
7.392084038,173.5287784,20185.67623,9.120931425,384.1172466,310.0748512,23.31769912,81.1295428,3.778458496,0
8.64664295,201.4390645,32571.05452,9.959355418,333.7757766,338.4978145,13.26153797,66.22939448,3.333242682,1
6.676137319,192.6858491,27468.98017,5.809435939,281.4068712,299.8869966,12.23760793,46.06921286,4.336648485,1
8.207458913,189.9421572,17447.99467,6.761682296,333.7757766,449.4126057,15.3357112,54.9463445,4.151865853,0
6.161779499,202.7569725,12229.64758,11.52359751,324.0480348,344.3656891,14.68592683,47.8031937,4.003547029,1
6.744799075,204.0843182,20215.69752,6.125251638,304.5279374,544.3393171,12.014243,72.60807608,4.86854263,1
11.39054311,145.3419366,16175.22194,6.613864679,333.7757766,553.4889233,12.09118931,69.73623075,2.277358632,0
4.835297728,136.2950366,23031.21581,5.56017947,358.9330887,567.4636696,11.50580332,60.77385711,3.633760608,0
8.373170925,179.5214064,22022.62622,5.21504235,339.4922222,396.6966974,13.69708744,110.4310803,2.786329667,0
7.080794504,181.3018739,23614.70296,5.454993533,282.3116407,510.9446258,13.97860817,52.30154965,3.89406116,1
8.801846046,205.407825,13121.17194,6.701766574,263.4827277,399.2835623,18.90903521,67.96334191,4.031495953,1
5.903993501,196.2747258,19399.22197,7.641894524,328.2692721,324.0456808,18.50537228,77.15780159,3.820021216,0
5.991371082,186.7226312,28702.95238,5.922292949,338.0275987,430.1851618,17.66455498,68.57319774,4.53937115,1
7.080794504,205.6660157,27044.95981,4.033933564,298.213816,515.7549359,9.057548785,48.02968966,4.067414044,1
6.093091914,208.9080219,21456.60442,9.600683423,263.4534898,459.0155542,19.29676488,31.00723534,4.523557774,0
6.470151959,176.7363757,30594.28067,4.39313815,324.6592334,524.9097809,16.61424751,84.29970287,3.125391112,0
8.064170137,209.8393334,8712.002588,8.591510126,355.4437211,338.8481579,18.72131157,106.243066,3.246077223,0
7.49651068,207.137328,39423.66606,8.494115369,325.4039934,569.5692234,14.3139868,66.39629295,3.363403258,0
7.14394199,153.2363644,11553.03928,8.444687185,329.4044567,278.4832659,11.26688617,81.7184127,3.792840307,0
6.433722353,177.2525105,20321.2294,6.378917977,373.0517721,375.0282225,11.68464797,61.62982262,3.641489972,1
8.757257397,200.1914004,21536.22469,4.915101055,317.8829005,404.7177992,13.76832331,47.93087188,3.626135442,0
4.98167205,220.9505584,20988.08781,7.985668404,232.5488135,373.6248781,12.23517536,45.95002985,4.47514849,0
6.336267097,228.455028,29342.70976,6.963477659,333.7757766,398.1818844,15.54502909,92.01125691,3.745724886,0
8.610963032,125.1587698,32079.77482,9.844921431,264.0528385,342.2052524,12.94737634,53.95026943,4.614400405,1
4.771490669,200.3740756,48002.0846,9.165239145,340.3101758,310.9278353,18.76832821,63.66415534,3.936972573,0
7.078361074,198.412447,16648.60057,6.931095897,348.5479814,472.2760009,17.24961638,59.63089394,3.263464731,1
6.09617989,174.8716293,16314.23338,8.063020679,333.7757766,435.783775,10.65887825,62.08358884,5.142471132,0
8.31526762,229.7574461,15077.85034,7.053503329,333.7757766,446.9549101,12.19509386,77.52343002,4.128525361,1
7.080794504,194.7139681,40611.71332,7.423192117,290.332286,517.6268878,16.34015867,72.09361001,3.125608701,1
6.58545023,166.9659605,30210.25037,9.508298704,340.2457661,430.0785909,23.23432591,72.79991739,4.275640248,0
7.539287395,258.4900758,26999.38208,7.002092479,266.8031231,352.1959121,14.65080895,59.15884348,5.427372665,1
7.080794504,222.9806296,32237.24543,5.924658815,336.6527027,526.7760806,9.842433247,77.24198417,4.006631571,0
7.080794504,186.3655495,7557.021271,9.454207284,406.0380682,288.3687128,12.86141736,72.18701487,4.116263245,1
3.994497606,179.454192,18682.27714,6.464792741,331.1456211,538.1749592,13.91682032,66.39629295,3.379147351,1
7.080794504,149.8389003,20283.78363,10.00587076,383.1131141,355.1849348,17.00349495,53.79972018,2.028875173,0
8.051022203,171.751754,28338.66404,6.392120731,319.0050711,496.9062662,16.19287015,91.12321932,3.767443126,1
6.80011909,242.0080815,39143.40333,9.501694588,187.1707144,376.4565931,11.43246635,73.77727503,3.8549399,1
7.957768344,276.7335689,17162.39842,7.841541553,397.4319622,514.421722,14.5297793,60.55969904,3.450745892,0
7.080794504,186.8730137,26004.52888,8.493528784,320.6934846,534.1302716,19.89002532,54.37395592,5.14411422,0
6.255070001,173.840226,25456.27498,6.233140365,333.7757766,482.0197992,14.23510503,70.70436261,4.194199874,0
7.080794504,256.6734691,8904.799818,9.711379814,293.1111226,324.9978244,16.84844375,72.68768581,3.371680094,0
6.632990254,238.3247509,12829.09278,7.347360637,331.3018775,451.7344167,19.6409225,73.20154424,4.36085117,0
6.144759038,210.9797475,19981.31519,9.203614112,271.0971043,332.5981262,17.18796335,79.63424204,3.082080496,1
5.675294715,228.5903923,39172.38964,6.014737759,333.7757766,330.0786128,11.42337702,59.26709921,5.021464632,1
8.552993665,199.5997844,10452.72441,6.587933454,333.7757766,316.2575134,23.04237563,45.25371471,3.108673907,0
6.731278124,229.1288895,15058.13875,5.119307359,315.8800985,443.9584388,13.78257919,76.27383934,4.190484029,0
7.080794504,176.7799465,24793.45568,6.394342434,312.3591475,377.0662857,10.07019192,50.12412226,4.641041336,1
6.110022206,234.800957,16663.53907,5.984536126,348.0552114,437.8921147,10.05952292,66.39629295,2.817780458,1
7.080794504,169.6735306,25541.15277,5.457299213,393.2646996,359.7781341,16.82030772,60.37604138,3.611330374,0
6.854946859,149.853487,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,75.49873682,4.938999307,0
7.998090254,241.0002765,9609.740605,9.842346073,229.5755609,428.8823659,14.99056698,39.84237909,2.626546784,1
9.00435217,222.4897832,16544.8275,6.124095174,333.7757766,411.1936211,16.03691425,67.26466878,3.527893471,0
7.080794504,179.7962052,17029.53489,7.018990028,371.6755553,404.6721081,11.59343075,46.50460489,4.45939398,1
6.347271761,186.7328807,41065.23476,9.629596276,364.4876872,516.7432819,11.53978119,75.07161729,4.376348291,0
5.36754649,175.4328194,29009.01082,6.481443721,333.7757766,463.4784249,19.37023363,67.2862078,4.267189591,0
7.356056778,234.7823016,31409.06398,7.395529683,283.5095825,428.7531036,22.16632099,87.39912189,4.54991684,1
6.433726195,176.857122,26755.71884,6.533468857,316.5414683,505.1220153,21.31960739,60.1263435,3.117918258,0
9.913703797,160.0982475,32129.99631,6.109515914,405.2955591,541.2207702,11.54632376,46.08191024,5.55466674,0
7.080794504,196.0829665,22746.06166,7.702740472,325.4784227,397.0549828,21.09160236,51.93901889,3.713109664,0
6.967696683,177.0558901,22886.96573,6.430934808,315.2829021,507.7900618,15.2880379,35.76760104,4.819637104,1
7.635264692,205.0676314,17796.37464,7.156737918,306.8002861,370.561027,17.48681507,32.92072036,3.948303516,1
11.24450714,169.4036547,43533.65785,5.888459998,341.0295996,336.4466548,16.08971042,59.49402634,2.929952739,1
5.15839641,189.2957887,35086.39696,6.736118027,340.8718191,331.5867258,12.90979781,61.3446637,4.645852435,0
6.964225943,212.7644944,29957.19122,7.675187646,321.2508981,378.0855456,13.12769368,72.08900098,3.990437572,1
7.080794504,160.9158149,13943.24497,8.399729962,380.7684782,344.1542283,15.20869109,75.57505559,4.141552313,1
6.436444496,192.9956648,19579.38955,7.640874322,314.922739,379.6753668,12.89704926,75.83913181,3.415851385,1
4.691438315,200.8894064,32182.26232,8.571649638,364.7467863,516.8516225,12.40443875,85.02622691,2.730792274,0
7.945909069,213.0664067,16769.89055,4.745340497,292.4192469,478.1667105,14.18985646,82.05440434,3.58543125,0
7.288736661,233.9778097,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,31.80202422,3.531384661,1
7.080794504,214.5936849,22038.51162,6.19962761,294.241392,332.472542,18.46952817,46.04628652,4.238535197,1
6.999764511,219.1433726,16078.45939,7.652135132,355.6888923,282.5023381,17.29755552,65.06506907,3.360130678,1
8.860324242,233.625145,19550.29968,6.519062894,333.7757766,285.4124362,13.09326235,25.06190431,2.47667442,0
8.847880711,190.7008532,11705.07228,6.66339707,380.592491,386.4641507,16.31910453,85.69364908,4.143450992,0
5.445325981,201.3794591,28001.11818,7.208945955,331.5874839,365.0915872,11.78877657,65.9445663,3.946989523,0
7.080794504,240.1345719,38097.3298,5.400497252,333.7757766,359.5763336,13.51488652,72.77101719,3.212492693,0
5.82126163,204.04889,37174.00541,7.867815242,329.0195542,466.783264,13.98870666,96.82696136,4.371078785,0
6.838816707,196.1962133,11877.23665,9.624699427,365.3488403,363.8034765,14.92405807,41.12138241,4.776536255,0
9.271668544,256.2733925,26912.22842,5.766780236,274.6461166,467.7523179,12.37668596,89.90494986,3.744203632,0
9.30566048,163.9260265,39498.65929,6.914685303,325.8731338,345.6569351,12.71218695,62.47111474,4.485070147,1
7.393977957,209.6192142,17939.7047,7.233735968,333.7757766,349.2096228,13.57934867,68.15246724,3.782727581,0
8.849702725,197.7790469,20129.35879,5.182435715,329.5021044,356.4767227,11.88286121,45.706793,2.987671524,0
5.122648455,195.0188878,17279.51375,7.027441295,336.466042,446.7122191,4.861631498,72.83753967,3.504524534,0
6.704635426,230.7669398,9727.761716,5.943694579,223.2358161,405.7615711,12.82650937,74.38519942,3.42217862,1
6.136907177,151.784319,20561.69473,8.487855965,384.1560786,363.6184916,13.71370292,96.58286502,4.704585018,0
7.080794504,133.8131148,18272.50597,5.911870512,333.7757766,415.2117346,11.50450612,92.97576168,3.313199022,0
6.392760459,216.675543,19323.67725,5.906405486,283.2055171,358.1744936,14.98264622,41.58660591,4.421528142,0
7.080794504,234.5118487,19038.9019,6.7959158,322.896261,437.4787786,18.10836453,66.13322907,3.514096506,0
4.229224559,207.6692294,21214.37051,6.844547822,304.2751246,488.4558615,13.48942404,65.30756991,3.73313957,0
5.985012451,151.3609669,20155.43447,7.723292487,275.079738,478.3323603,18.01626576,99.0612327,3.764099674,1
7.080794504,205.3385456,25142.73374,5.639501073,296.0912732,528.2800236,12.91150923,69.526718,4.894829651,0
7.561832948,170.1751573,23254.00962,7.583326752,328.7026297,397.5879743,16.14031728,66.74678059,4.032150342,0
9.159660477,195.4233158,16679.33516,10.11046223,301.7464106,404.6591027,5.196716755,55.46675876,5.452362325,1
5.152739799,185.3422374,25669.71992,7.819479248,318.4509741,449.9189927,18.30157393,49.34203636,3.842625171,0
7.828740105,176.7275113,33337.10965,5.438776429,286.9926309,290.1186126,5.871941344,75.71442548,5.199446636,1
8.040392261,200.6375759,12999.1448,6.696355791,356.8700406,394.0177325,11.1004069,43.62591046,3.017795963,0
6.257085791,180.4062106,13826.25791,7.075130627,346.6274674,422.6003747,11.83810568,77.83821185,3.994713697,0
5.428356914,167.0173834,24930.19881,7.967085789,334.0869771,400.3934375,18.17914888,70.31269587,2.847843538,0
7.875895135,226.2847878,12710.24945,7.303126583,346.4032581,445.3741474,6.063461913,63.12804403,4.238589203,0
7.080794504,210.7328536,13671.41603,8.546187001,418.4705513,352.2523277,10.35365874,45.30400698,3.364890882,1
6.246264054,163.2180384,26408.88177,6.02967048,429.0223118,509.9568642,23.56964491,19.17517454,5.044454778,1
5.433242117,201.7812455,31157.11017,7.286392324,304.4252752,451.5571777,10.84209516,87.63401318,3.675717673,0
7.842979001,200.8296742,16827.19287,9.888402991,333.7757766,566.3307048,13.7912447,46.66240732,5.109312362,1
9.14912671,162.6832745,21463.05919,9.82067494,333.7757766,501.5669018,15.66704424,83.69155053,4.805641211,0
5.290004371,174.7384227,28697.00483,8.606789792,317.0164646,480.6803917,13.74830218,52.47586795,3.532322498,0
9.616095703,221.7598179,12538.97403,9.089531144,333.7757766,441.8810049,13.80837511,66.39629295,2.946643668,1
6.550877193,145.8062707,25070.00874,5.716378673,285.2189427,369.6130841,8.654764784,66.39629295,4.824825939,1
9.252856509,168.0407511,50279.26243,5.905055794,415.4508101,400.0035891,11.94985385,62.25688126,3.300585826,0
6.683367697,272.1116985,18989.31677,5.336201994,336.5551001,307.725009,20.17871618,75.40226028,5.208061134,1
6.559627885,152.1152127,22624.03418,7.761108314,387.5188104,393.820412,10.10746247,55.28667061,3.664463031,0
8.693104326,184.7728094,13283.77805,6.52181467,348.554792,560.9659102,13.97834793,71.73384511,2.898223061,0
7.449659686,193.0420805,32251.35965,6.086599374,337.135046,572.8061429,18.06029824,57.4013371,4.370404422,1
7.788054733,212.6914573,29879.06015,6.998961533,360.668259,359.5690815,14.82874304,83.85633634,3.368757217,1
7.899451562,210.7341239,15896.36594,6.907202816,319.8869566,448.6664233,18.16992114,124,2.853767349,1
8.675192692,200.7359412,15049.5842,8.630380615,356.805465,441.2980876,17.85305375,74.5865113,4.97857536,0
8.153210075,127.1448918,10280.9295,5.828357794,267.6368856,487.9083272,11.94347658,90.61935439,2.905788134,0
7.025821771,147.9680603,21226.66555,7.342380639,387.4028567,421.0999169,13.99610055,51.17405802,4.746091949,1
7.614877639,246.0308561,33347.9711,8.222533309,345.8088086,445.7668532,10.76369093,98.36865575,2.990780894,1
4.349439999,157.5133609,24352.0661,5.96772234,287.0451104,432.642307,10.66725445,44.28901265,4.442711502,0
7.76618666,223.0578346,14945.29566,6.02681657,333.7757766,482.4062361,6.747761289,83.18675082,3.674225442,0
7.080794504,220.8360348,27319.56903,4.5071016,329.9971883,463.9651678,13.98673533,66.39629295,5.666547311,0
9.393891652,252.7392485,13150.20746,7.166592283,333.7757766,368.8346037,14.39739294,50.77529347,3.048565866,0
6.632205879,232.7385452,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,65.318835,3.44374056,0
10.43329098,117.7912296,22326.89205,8.161504811,307.7075086,412.9868338,12.89070856,65.73347839,5.057310517,0
7.172323075,191.3894225,14702.05907,6.55710482,313.8662822,525.0310202,12.63018164,108.2652268,3.08421564,0
5.097786226,182.8190154,23590.31371,9.128797717,326.3348629,445.5626438,15.13778139,68.60810286,4.829323364,0
7.961721463,224.3167604,11551.21568,9.492074041,367.4660098,451.808446,14.91119053,79.68703919,2.286943495,1
6.512737124,229.263861,22475.04687,12.58002649,192.0335917,479.5012786,9.983462392,66.66857615,4.612963629,1
4.95141352,153.2121498,20117.35906,8.985571803,391.0690454,418.3301951,11.83169084,68.38761309,3.870681285,1
4.695516141,198.9104878,24767.16711,7.879750032,353.4846738,512.8418736,19.95751342,44.34567956,4.641738491,0
5.14358748,180.3826185,32740.56466,7.988892566,328.4374304,389.2421475,13.94318282,66.39629295,3.09616449,0
5.093675135,251.3137795,30245.95697,6.718829673,267.0260928,271.6307383,14.88242819,70.7784081,4.552571442,0
7.080794504,197.5707363,17439.44406,6.226491278,333.7757766,406.0147939,16.69026572,68.96901782,3.458320001,0
6.888842932,188.9206706,27368.01434,8.003186613,355.4785627,465.3469791,12.37708331,75.11249354,4.512332449,1
5.779673705,199.5860803,24160.35432,9.458128324,333.7757766,428.5532485,16.02250323,64.8727034,4.656377233,0
7.889579345,153.5697384,41210.66698,8.457638677,294.2600762,354.4826892,11.29257493,67.35476873,3.227360082,1
8.433443104,224.856089,12833.46124,6.179495871,327.5332765,411.8499495,17.40042588,72.91730528,3.824734138,1
6.376408434,182.1210382,33046.72761,5.351533189,362.3521434,350.2363264,7.59251575,66.22567378,5.404045773,1
9.756577628,244.4613421,17940.09908,7.149052944,333.7757766,337.7135686,23.66766678,73.23346576,3.749009258,0
8.809296432,226.1059008,18140.59427,4.930380712,320.7993822,350.1166859,14.33883976,64.33463735,3.87905374,0
7.876495131,250.8966214,15741.08163,8.0757381,333.7757766,391.2587937,16.54386888,59.24608623,3.913904717,0
7.080794504,211.200526,12830.48413,4.502117034,326.9615176,333.329848,16.04514848,49.89840564,3.439740042,0
8.736371211,194.6776872,24283.65879,8.855544474,329.004205,333.6237939,16.51623165,67.25047267,3.802116117,1
5.324941856,280.0896549,35344.65805,13.04380611,180.2067464,392.4214958,10.50481955,55.08466785,4.427137926,1
4.303574607,227.0070858,7323.302301,7.490508409,326.6951985,412.8964036,12.90673002,68.74891759,2.010537157,1
7.457979827,183.4613095,14733.45876,7.475273364,335.6680457,482.6371798,8.963253883,82.58133835,4.497730796,1
8.029181613,158.0403984,19663.46943,8.433448388,283.2704951,431.3047161,20.69619806,59.97292857,4.388551012,1
7.080794504,225.7541094,28194.45265,5.892829994,366.2015834,418.272901,17.30683171,103.9125476,3.855894987,1
8.460963964,236.8317807,13158.84836,5.478275704,333.7757766,547.9116799,16.74146279,74.25154425,4.728493823,0
6.040281662,139.7708723,20472.87459,6.810977798,357.5932769,488.2749301,15.88225168,53.2790417,5.761580322,0
4.281522089,188.7835766,22330.46679,6.957676199,325.160819,306.6925042,16.27485657,82.59522269,4.371167168,0
7.080794504,238.4095981,26493.07621,8.669944103,311.553679,369.2838639,11.75993045,91.2392992,3.241267187,0
7.077874007,220.6705396,23873.37821,6.181839616,341.9872341,333.0507859,10.66179894,90.29777033,4.764508265,0
7.760189365,206.2088341,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,80.62187235,4.590527649,1
7.369087139,198.2040824,28232.01841,8.899711626,289.5996918,424.4542545,18.15675398,31.59940356,2.715186685,1
3.678431807,187.4967036,23103.41044,7.145144826,333.7757766,350.5404796,10.1400683,67.45618011,4.480108576,0
7.080794504,202.6143723,31606.34883,6.464581173,333.7757766,380.9746723,13.46044894,67.0591185,4.775120947,0
5.452214926,199.2284675,14446.81239,7.689190529,298.3184183,469.1319513,14.02050742,95.30623862,5.19053381,1
9.497261163,124.4828102,33681.33014,4.81465598,427.1845083,530.2170079,19.97031761,49.80984101,5.24210533,0
7.080794504,213.4747064,20626.51594,8.442056505,318.7387739,337.8954055,7.689294407,77.00312053,3.236570043,0
9.606858896,200.8421428,18907.64284,7.515087433,333.7757766,370.903807,11.35873535,64.37118274,4.405351952,0
7.811512445,258.8916012,20911.90467,6.361756275,289.1421749,421.1330348,9.631649747,71.70322701,4.54607021,0
6.988206155,144.2095352,33357.51586,6.771944512,333.7757766,409.0067885,17.88033174,54.11178496,1.899683002,0
7.080794504,205.2336345,21829.27315,6.677057059,331.6746497,338.5677577,15.56665505,56.60867899,2.545631345,0
5.392057607,198.0171652,19900.40784,7.84322565,348.9519243,419.813956,14.61650918,80.56825165,2.978925445,0
8.758824521,197.2152104,19572.14708,7.493432999,376.8382787,518.3855456,19.18592102,35.78601004,3.527565359,0
7.417823927,243.304691,320.9426113,4.598669852,336.0979811,361.1017694,20.42147204,87.05257595,3.470812079,0
7.762020745,173.636742,15548.41667,5.018671102,330.3909763,520.6407738,11.14770411,87.4815046,3.256301329,0
8.470545999,199.4897165,26559.38041,7.904381266,351.7389246,491.5197053,9.504879668,66.14635511,2.935801995,0
8.509220049,200.3043481,10587.30493,6.392545064,307.3989595,585.2226284,11.79899055,63.82756869,2.519891581,0
6.607503311,231.5657988,26420.80956,9.577820263,418.2409428,443.3157749,15.67120307,61.36442099,3.447111219,1
8.369154354,183.5003784,12975.90033,6.600853064,315.9011216,493.4654399,12.98710649,87.02941032,3.629749331,0
4.638250259,182.4196209,34261.98589,6.197715942,307.4584542,439.1177046,7.760852569,66.39629295,4.124537825,1
9.418296122,173.6402158,8777.686784,8.4561779,358.2920642,596.8258366,16.78521507,105.2724558,4.604633154,0
4.197583589,189.4736767,31292.1277,7.105204272,333.7757766,370.7714128,11.98640181,50.32283042,5.206480177,0
6.583064856,163.3616035,17977.69394,6.542088,333.7757766,383.1245035,18.09454383,44.13646887,3.772858553,0
7.080794504,233.0634259,36640.37137,10.00021776,435.1151886,337.6644115,16.63547599,61.07370993,4.849755348,1
7.912361028,211.376444,34808.44278,8.913364275,333.7757766,594.8992901,16.68198993,72.04808258,2.878515631,0
7.080794504,185.7557279,27345.17429,8.932763593,333.7757766,313.8787713,13.42012608,56.97484976,4.407566169,0
6.584813111,182.3754558,24723.1063,6.238919727,333.7757766,414.3507509,17.58261495,78.21373787,4.404132196,0
7.443189014,193.1247989,13551.95334,4.313264846,333.7757766,430.4872957,19.39632945,72.07558551,2.664832796,1
7.213375388,213.7671763,27377.69978,6.915301472,327.717408,457.5115872,17.96873601,66.39629295,3.453438876,1
8.512780909,157.6669175,33092.66935,6.765469172,305.8555705,377.6189451,13.30939096,43.01942665,4.026622094,1
7.780868679,221.8444933,40483.73039,6.14609844,302.3296738,563.7199667,11.75304576,51.55946462,4.602026775,1
6.862995092,184.4806587,11579.1134,6.149493862,364.1102005,556.9562714,9.246907607,34.24978009,5.343285034,1
6.975392341,205.9402462,22685.68444,5.927759233,304.0490742,441.7651579,13.51805212,77.97939998,4.931460168,0
5.866250668,146.8656798,19679.06267,4.868479989,320.0123716,414.4270167,15.52277262,84.40368411,4.281313459,0
7.12771121,173.6901017,19309.57045,6.533392203,372.5372252,295.3858255,7.273399392,88.79092693,3.396184931,0
6.342671183,157.0461254,21079.60621,7.275077846,318.8534483,351.0242557,14.01914892,64.4074978,4.582591795,0
6.702546553,207.3210857,17246.92035,7.708116998,304.5102301,329.2660018,16.21730295,28.87860134,3.442983035,1
7.094802143,222.501306,30045.36774,6.664010111,333.7757766,531.9594624,16.16294132,46.10095925,4.084660033,0
3.514545529,158.7320758,23029.66361,6.821679099,286.5228468,307.379142,9.712231911,79.85092857,3.762615331,0
5.608745232,152.9540623,19835.98077,9.345981465,323.3933402,596.0763683,14.38072463,49.4282521,4.644211645,0
6.466874709,214.3372704,14848.12949,7.054937966,304.5732451,304.9563717,12.18082601,66.39629295,3.408168792,0
6.043360084,188.6623289,24856.60711,4.371024856,295.8952066,355.0074612,7.619812483,79.94491555,4.745247517,1
7.33739985,176.7534996,18543.49936,7.127077798,278.3611769,427.9306866,14.77300488,85.68083615,4.981833943,1
7.080794504,205.0887889,27064.41841,7.398378636,304.9264751,409.5018417,18.52179155,61.48610514,4.599572634,1
8.416086817,208.3260218,28234.90686,7.784123049,297.3305281,444.5601085,12.64517578,78.75653284,4.93008381,1
6.455004797,176.6839728,24468.04839,5.756930039,314.7995983,477.5813462,16.24550434,57.72972383,2.293431406,0
5.467401255,197.0289262,12883.16353,9.264883097,347.4212659,355.1757122,12.76254632,67.15953241,3.717822718,0
7.080794504,210.6273585,27983.17942,5.947212908,333.7757766,436.8440526,16.12752714,64.56404411,4.290393224,1
7.036752104,210.3691037,13812.41042,8.378282177,342.4983613,489.5450548,14.82390352,69.19335842,3.285371835,1
9.927023723,208.4907383,19666.99279,8.00861831,340.2378243,482.8424352,11.36042703,85.8291128,4.051733473,0
5.525768545,188.1559799,16113.01055,8.306926277,333.7757766,363.4718511,12.09451301,74.71867577,4.401412624,0
6.361666803,175.0439989,25833.85171,8.243781227,333.9471072,302.1907102,10.55857558,70.10769298,3.681765114,0
7.256015039,196.6498226,44184.23046,5.265557586,260.4256046,324.2501476,8.148929055,69.37504408,4.534960273,1
9.504157788,195.1092427,19946.26467,7.467684855,300.6795279,382.4730046,14.35936496,78.30688566,4.343041373,0
5.87797404,141.6152867,13652.2932,5.701659125,279.7824004,538.4954044,12.03404227,67.90725801,4.032259504,0
5.803496976,193.2009914,19451.7676,4.146601118,255.9767456,365.477618,14.92061556,8.577012933,2.181714167,1
6.745306715,218.424637,21871.8387,7.165509192,333.7757766,373.0501016,16.82661946,74.08607997,3.90235259,0
4.270716195,166.8377085,24405.25053,7.391510138,297.2067392,349.5189104,13.47852645,54.47483954,3.763905903,0
6.630122156,192.5217032,36269.70132,4.973866332,277.4992971,320.470853,14.78634736,80.98021278,3.352764606,1
8.165714933,203.4193307,16925.0123,5.574341667,337.2523247,527.9125436,18.36143559,60.39354848,3.92011648,1
10.22768969,225.9191183,9546.129215,5.899676357,313.9873427,372.5327525,15.28429126,61.25804566,4.78632982,0
5.365192408,238.2912124,16262.93925,7.507931031,255.5446784,393.5338792,12.46504348,27.0957029,3.180798457,0
5.895948983,187.1536166,37118.25544,4.600729971,253.1584686,531.1691009,11.41018355,77.28655067,3.659652968,1
5.739816333,189.8277886,15825.44032,8.110140337,313.0573324,425.0167571,14.89918076,81.37390676,2.722571208,0
4.993530734,242.6205031,13900.77927,6.467744129,333.7757766,429.8278189,17.27466256,61.24578836,3.153809337,1
5.999125178,219.7161088,19345.79133,6.029641484,264.285069,497.4771505,16.38119482,46.30352278,5.046973116,0
5.628313272,192.3407437,22856.7429,7.764692573,343.0395093,439.0547587,15.1999056,50.22994366,4.061644661,1
6.604007989,212.9784674,23564.57966,6.608205099,325.3538597,430.332754,14.35290461,33.40304793,4.458966913,0
6.767523658,203.7510557,21162.72673,5.232749728,251.062384,334.9053758,13.21432417,79.86300941,3.300253498,1
8.099124189,224.2362594,19909.54173,9.275883603,333.7757766,418.6062131,16.86863693,66.42009251,3.05593375,0
8.228563825,182.1969054,18132.0944,6.712006974,335.7805183,569.9348878,15.11934752,63.35970553,2.781944108,0
13.17540172,47.432,19237.94968,8.907019729,375.1473148,500.2459518,12.08389565,66.39629295,4.10692449,1
7.080794504,163.4098192,32865.50953,6.066792957,317.4674988,279.6468038,10.81167299,81.5264574,3.574605162,1
7.95502634,244.3958981,32405.41386,3.318045046,307.6435614,433.9118039,16.2544834,67.68077377,3.955916726,0
7.721032688,203.3547884,35800.69927,7.683399376,312.9190444,424.9669947,18.0926083,96.44212932,4.168487102,0
7.793914804,164.9589475,25506.91224,7.868035975,358.2591999,398.4603116,15.29749572,66.39629295,4.220027671,1
8.322986672,207.2524622,28049.64628,8.827061283,297.8130845,358.7258688,18.70927337,60.91142039,4.052135728,1
7.795957801,239.2782545,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,50.12841529,4.25187617,1
11.62114013,203.7303679,15102.23743,7.816414976,333.7757766,447.0452134,21.63238465,61.80180431,3.472067462,0
9.012100313,268.6792987,13064.45059,7.625640811,358.3367601,549.827142,12.01586777,63.69840388,4.962329207,0
7.080794504,181.2961251,23433.90177,7.729588419,333.7757766,329.7408617,12.27571332,38.75679772,5.128346524,0
5.945988643,151.6857971,12356.90562,7.894120347,342.0291152,471.1221252,15.72546712,57.6830675,3.793329276,1
8.742229882,179.4098037,9694.354896,6.577127954,368.504321,323.7440125,13.92500999,85.77932445,2.842393186,0
7.080794504,232.9432383,8729.096217,5.885992174,333.7757766,400.5176612,8.772738387,69.72391203,3.399725616,1
6.062738419,224.8411806,25842.58128,9.463390687,333.7757766,385.3916191,13.07474968,85.35121382,4.369454697,0
7.080794504,237.6773831,26009.07526,7.074531321,372.6002964,344.7679244,14.44223828,72.69624049,3.706601792,0
